Bins,BinStatus,BinType,ColourBand,Contract,ContractDesc,ContractVendor,FruitSize,Grade,GrowMethod,HarvestDate,HarvestPick,KGs,Location,MarketType,Markets,Orchard,OrchardBlock,OrchardPIN,OrchardProdSite,PackDate,PackingGroup,PackingPlan,PackingPlanDesc,ProblemRisk,Produce,SourceRun,StorageType,SubmCode,SubmProfile,SubmDate,TraderIn,Traders,Units,Variety,VarietyDesc,Run
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Cypress,,R2710,R2710A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1012,S,,A,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,,R2925,R2925B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1008,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1015,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1034,S,,B,,RA,RA,2,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1033,S,,B,,RA,RA,6,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1034,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,12/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1019,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1011,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1179,S,,C,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1179,S,,C,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Cypress,,R2710,R2710A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1011,S,,A,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1029,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1036,S,,B,,RA,RA,2,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1018,S,,B,,RA,RA,4,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Riverside Apples,,R1021,R1021A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1026,S,,B,,RA,RA,2,996,Rockit (TM),
4,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1022,S,,B,,RA,RA,12,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1028,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,13/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,C,R1149,R1149C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1036,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,14/02/2025,,354,Napier Port,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim2,,R2886,R2886B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1021,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,14/02/2025,,708,containers D3,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1021,S,,B,,RA,RA,2,996,Rockit (TM),
3,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,14/02/2025,,1062,Napier Port,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1021,S,,B,,RA,RA,9,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,14/02/2025,,1062,Napier Port,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1021,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,354,containers D3,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1020,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1038,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1023,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Riverside Apples,,R1021,R1021A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1023,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,708,containers D3,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1020,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1024,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1032,S,,B,,RA,RA,2,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,1062,containers D3,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1021,S,,B,,RA,RA,6,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1024,S,,B,,RA,RA,6,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1035,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1064,S,,C,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo,,R2850,R2850H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1050,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,,R2879,R2879A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1041,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Rockit Irongate CS,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,A1,R2879,R2879A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1039,S,,B,,RA,RA,1.0029,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Rockit Irongate CS,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0029,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0974,Rockit Irongate CS,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,A1,R2879,R2879A,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1039,S,,B,,RA,RA,1.0031,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1035,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1050,S,,B,,RA,RA,3,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1035,S,,A,,RA,RA,6,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,D,R1936,R1936D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1052,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,,R2872,R2872H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,G2,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1196,S,,B,,RA,RA,1,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,708,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,,R2872,R2872H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1059,S,,B,,RA,RA,4,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,708,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1061,S,,B,,RA,RA,2,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,708,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1196,S,,B,,RA,RA,2,996,Rockit (TM),
4,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,12,996,Rockit (TM),
7,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1042,S,,B,,RA,RA,21,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1060,S,,B,,RA,RA,6,996,Rockit (TM),
3,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1061,S,,B,,RA,RA,9,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR3,R2872,R2872H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1059,S,,B,,RA,RA,3,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,USA,USACA,VNM",Pioneer,,R1580,R1580B,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1042,S,,B,,RA,RA,3,996,Rockit (TM),
2,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,18/02/2025,,1062,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580C,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1049,S,,B,,RA,RA,6,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,354,containers D11,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,,R2872,R2872H,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1058,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,,R1149,R1149D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1039,S,,B,,RA,RA,1,996,Rockit (TM),
1,Loaded out,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,354,Napier Port,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,,R2872,R2872D,,,,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,PE1057,S,,B,,RA,RA,1,996,Rockit (TM),
